paperID,keywordID,keyword
21399,40007,data querying
21400,40007,data querying
21401,40007,data querying
21402,40006,data storage
21403,40005,data processing
21404,40001,data management
21405,40003,data modeling
21406,40006,data storage
21407,40003,data modeling
21408,40005,data processing
21409,40006,data storage
21410,40003,data modeling
21411,40003,data modeling
21412,40002,indexing
21413,40007,data querying
21414,40008,health informatics
21415,40004,big data
21416,40005,data processing
21417,40001,data management
21418,40004,big data
21419,40007,data querying
21420,40008,health informatics
21421,40001,data management
21422,40007,data querying
21423,40006,data storage
21424,40005,data processing
21425,40008,health informatics
21426,40003,data modeling
21427,40002,indexing
21428,40004,big data
21429,40003,data modeling
21430,40003,data modeling
21431,40008,health informatics
21432,40006,data storage
21433,40003,data modeling
21434,40004,big data
21435,40002,indexing
21436,40004,big data
21437,40004,big data
21438,40006,data storage
21439,40004,big data
21440,40004,big data
21441,40006,data storage
21442,40002,indexing
21443,40008,health informatics
21444,40003,data modeling
21445,40007,data querying
21446,40006,data storage
21447,40006,data storage
21448,40002,indexing
21449,40001,data management
21450,40004,big data
21451,40001,data management
21452,40001,data management
21453,40003,data modeling
21454,40006,data storage
21455,40007,data querying
21456,40007,data querying
21457,40002,indexing
21458,40005,data processing
21459,40005,data processing
21460,40003,data modeling
21461,40003,data modeling
21462,40006,data storage
21463,40001,data management
21464,40006,data storage
21465,40007,data querying
21466,40001,data management
21467,40003,data modeling
21468,40006,data storage
21469,40007,data querying
21470,40004,big data
21471,40005,data processing
21472,40006,data storage
21473,40008,health informatics
21474,40008,health informatics
21475,40008,health informatics
21476,40003,data modeling
21477,40007,data querying
21478,40008,health informatics
21479,40004,big data
21480,40003,data modeling
21481,40007,data querying
21482,40002,indexing
21483,40002,indexing
21484,40006,data storage
21485,40002,indexing
21486,40004,big data
21487,40004,big data
21488,40003,data modeling
21489,40008,health informatics
21490,40004,big data
21491,40002,indexing
21492,40003,data modeling
21493,40005,data processing
21494,40004,big data
21495,40003,data modeling
21496,40006,data storage
21497,40008,health informatics
21498,40002,indexing
21499,40006,data storage
21500,40003,data modeling
21501,40003,data modeling
21502,40006,data storage
21503,40007,data querying
21504,40003,data modeling
21505,40006,data storage
21506,40005,data processing
21507,40004,big data
21508,40004,big data
21509,40001,data management
21510,40002,indexing
21511,40007,data querying
21512,40004,big data
21513,40004,big data
21514,40006,data storage
21515,40003,data modeling
21516,40004,big data
21517,40002,indexing
21518,40007,data querying
21519,40004,big data
21520,40008,health informatics
21521,40001,data management
21522,40006,data storage
21523,40003,data modeling
21524,40003,data modeling
21525,40004,big data
21526,40003,data modeling
21527,40003,data modeling
21528,40004,big data
21529,40002,indexing
21530,40002,indexing
21531,40004,big data
21532,40005,data processing
21533,40001,data management
21534,40004,big data
21535,40006,data storage
21536,40007,data querying
21537,40007,data querying
21538,40008,health informatics
21539,40003,data modeling
21540,40006,data storage
21541,40007,data querying
21542,40004,big data
21543,40003,data modeling
21544,40002,indexing
21545,40001,data management
21546,40002,indexing
21547,40001,data management
21548,40004,big data
21549,40001,data management
21550,40007,data querying
21551,40006,data storage
21552,40004,big data
21553,40004,big data
21554,40004,big data
21555,40005,data processing
21556,40005,data processing
21557,40006,data storage
21558,40004,big data
21559,40002,indexing
21560,40008,health informatics
21561,40008,health informatics
21562,40001,data management
21563,40005,data processing
21564,40004,big data
21565,40003,data modeling
21566,40003,data modeling
21567,40004,big data
21568,40006,data storage
21569,40007,data querying
21570,40001,data management
21571,40004,big data
21572,40001,data management
21573,40001,data management
21574,40002,indexing
21575,40006,data storage
21576,40001,data management
21577,40006,data storage
21578,40001,data management
21579,40008,health informatics
21580,40005,data processing
21581,40003,data modeling
21582,40007,data querying
21583,40008,health informatics
21584,40001,data management
21585,40007,data querying
21586,40002,indexing
21587,40004,big data
21588,40007,data querying
21589,40007,data querying
21590,40003,data modeling
21591,40006,data storage
21592,40002,indexing
21593,40003,data modeling
21594,40005,data processing
21595,40003,data modeling
21596,40008,health informatics
21597,40008,health informatics
21598,40005,data processing
21599,40006,data storage
21600,40003,data modeling
21601,40007,data querying
21602,40001,data management
21603,40001,data management
21604,40003,data modeling
21605,40005,data processing
21606,40002,indexing
21607,40007,data querying
21608,40003,data modeling
21609,40008,health informatics
21610,40002,indexing
21611,40008,health informatics
21612,40003,data modeling
21613,40006,data storage
21614,40005,data processing
21615,40007,data querying
21616,40007,data querying
21617,40001,data management
21618,40006,data storage
21619,40003,data modeling
21620,40001,data management
21621,40005,data processing
21622,40002,indexing
21623,40002,indexing
21624,40004,big data
21625,40003,data modeling
21626,40003,data modeling
21627,40006,data storage
21628,40001,data management
21629,40003,data modeling
21630,40004,big data
21631,40003,data modeling
21632,40003,data modeling
21633,40007,data querying
21634,40004,big data
21635,40003,data modeling
21636,40004,big data
21637,40001,data management
21638,40004,big data
21639,40006,data storage
21640,40004,big data
21641,40005,data processing
21642,40007,data querying
21643,40001,data management
21644,40006,data storage
21645,40001,data management
21646,40008,health informatics
21647,40003,data modeling
21648,40003,data modeling
21649,40005,data processing
21650,40005,data processing
21651,40003,data modeling
21652,40003,data modeling
21653,40006,data storage
21654,40008,health informatics
21655,40002,indexing
21656,40005,data processing
21657,40008,health informatics
21658,40008,health informatics
21659,40005,data processing
21660,40008,health informatics
21661,40005,data processing
21662,40001,data management
21663,40001,data management
21664,40001,data management
21665,40001,data management
21666,40002,indexing
21667,40006,data storage
21668,40007,data querying
21669,40004,big data
21670,40001,data management
21671,40003,data modeling
21672,40006,data storage
21673,40006,data storage
21674,40005,data processing
21675,40004,big data
21676,40006,data storage
21677,40002,indexing
21678,40001,data management
21679,40008,health informatics
21680,40003,data modeling
21681,40003,data modeling
21682,40003,data modeling
21683,40002,indexing
21684,40002,indexing
21685,40002,indexing
21686,40001,data management
21687,40005,data processing
21688,40006,data storage
21689,40002,indexing
21690,40001,data management
21691,40005,data processing
21692,40002,indexing
