paperID,citedBy
20669,21213
21809,21655
21110,21448
21694,20530
20799,20059
21942,21966
21830,21479
20355,20053
21021,20514
21514,20608
20539,20767
21981,21564
21600,20899
20308,21135
21099,21677
21269,20437
20513,21310
21318,20006
20041,21981
21423,21951
21537,20143
20193,21172
20938,20076
20573,20695
21745,20555
20449,20532
21808,21850
20435,21048
21535,20357
21902,21391
20598,20212
21987,21659
20656,20216
20087,20985
21463,20315
20620,21118
20348,20209
21289,20238
21122,20111
20378,21484
21866,21410
20822,20993
20676,21894
20396,20024
21767,20219
20469,21793
21530,21849
20184,20667
21665,21711
21305,20510
21515,21218
21776,20859
20925,21305
20250,21987
20411,21316
21133,21225
20831,21005
21150,20130
21739,21544
21184,21628
20027,20941
21592,20271
20247,21483
20581,20516
20670,20642
20870,21872
20736,20216
20381,20980
20100,21529
21864,20210
21435,21496
21083,20615
20388,20012
21655,21229
21900,21976
20864,20501
20990,21046
20080,20385
21385,20970
21643,20357
21034,20042
20995,21349
20446,20649
21660,21272
20039,20643
20247,21215
20993,21334
20528,21229
20300,21430
20178,21563
20740,21518
21763,21736
20489,21462
21593,20657
20843,21531
21615,21265
21916,21514
20709,20589
20395,20150
20660,20740
20891,21774
21900,20330
21969,21642
20914,21099
20046,20686
20793,21181
21861,20756
20028,20100
20561,20889
20445,21513
20226,21263
20094,20623
20305,21084
20682,21704
21625,21642
21369,21540
20282,21450
20713,21700
21407,21258
21951,20446
20524,21129
20797,20181
21065,20092
20373,21033
20814,20868
20502,21839
20353,21510
22000,21622
20626,20406
21442,21367
21974,21761
20501,20120
21795,20449
21798,20487
20340,20793
20122,20900
21258,20104
20877,21715
20303,21105
21294,20170
20289,21096
20345,20649
20611,20398
20117,21502
21810,20528
21307,20214
21160,21841
21439,21159
20072,21986
21471,20419
20894,21448
20680,21517
20467,20576
20687,21197
20680,20466
21201,21772
21016,21319
21276,21196
20553,21052
20270,20211
21984,20771
20582,21310
21144,21181
21749,21299
20903,20838
21963,21125
20129,20166
21188,20132
20360,21215
20269,20351
21635,21072
21196,20287
21001,20641
21273,21422
21087,21894
20778,21514
20173,20322
20755,21764
20253,20712
21522,21839
21815,21057
20041,21182
20250,20669
20101,21656
20145,21676
20740,21771
20302,21144
20651,21303
21569,21256
21475,21803
21914,20592
21763,21313
20927,21593
20979,21504
20926,20435
20449,20614
21639,20556
21611,20072
20832,21211
20216,21063
21430,21156
21041,21607
20860,20957
21985,21453
20275,20434
20777,21340
21717,20334
20858,21933
20182,21094
20912,20211
20077,20849
20373,21550
20836,21557
20840,20648
21771,21351
21595,20430
21229,21595
21562,21910
21670,21214
21521,20266
21256,21881
20799,21744
21132,21409
20388,20171
20094,21667
21272,21277
20405,21186
21768,21731
21688,21325
21440,21444
21829,21080
21492,20783
21699,20344
20730,20091
21131,21740
21919,21232
20197,20658
21561,20036
20505,20878
21045,21313
21871,20402
20112,21728
20515,20539
21317,21441
20486,21647
21417,20880
20275,20825
21625,21476
20122,21498
21137,21707
20513,20869
21919,21090
20185,21579
20665,21193
20783,20055
21208,21981
21918,20945
20014,21904
20122,20505
20115,20144
20099,20492
20879,20541
21357,21719
21241,21944
21800,21105
21934,20819
20358,20808
20435,20942
20396,20503
20292,20028
21108,21484
21865,20114
20103,20955
20344,20955
21180,21328
21244,21284
21295,21885
20473,20744
21003,21899
20911,20889
21503,21902
21248,21695
20606,20715
20152,20615
20300,20696
21999,20175
20247,21429
21402,20335
21314,20982
21141,21816
20323,21884
20475,20979
20809,20742
20552,20422
20789,21143
21713,21823
20771,20734
20908,21290
20849,21294
20461,21132
21626,21077
21042,21490
20153,20528
21821,20159
21521,20114
21065,20618
21179,21358
21263,21716
20697,20461
21360,20372
21885,21957
21589,21120
20184,20636
20919,20478
20400,21285
20292,21628
21137,20401
21526,20420
20598,21176
20745,21503
20332,21714
21485,21103
21250,21048
20566,21854
20303,20487
20945,20961
21306,21908
20418,20651
20528,20377
20007,21271
20628,21789
21461,20647
20555,20055
20084,20264
20929,20754
20622,20914
20088,20286
20876,20992
21755,20737
20454,21138
21809,21117
20257,20249
20510,20227
20341,21476
21127,20770
21838,20407
21733,21335
21077,20282
21728,20755
20507,20435
21640,21519
21673,21725
21586,21706
20867,21261
20385,20927
20166,20291
21609,20420
20617,20162
21501,20741
20830,21567
20282,20210
21288,21136
20362,21079
21577,21823
20003,20483
21074,21939
20833,21114
21810,20602
20088,20147
20034,21080
20838,21194
20796,20457
20924,21802
20445,20183
21117,20775
21013,21257
20816,20923
20203,21099
21127,21478
21675,20462
20736,21939
21778,20328
20412,21259
20928,21382
20030,20439
21910,20739
20608,20132
20091,21809
21148,21407
20403,20945
20838,21654
20778,20731
21749,20971
21298,21195
21197,21235
20014,21242
20894,21497
20956,21532
21733,21752
21496,20501
20590,20164
20638,21333
21658,21894
20950,21229
21109,20100
20654,20493
20997,21871
21243,21006
21243,21819
20219,20769
20131,20977
21073,20014
21428,20683
21184,21876
21995,21000
21187,20410
21858,21919
21824,20509
21942,21039
20710,20598
21008,20640
20743,21273
20125,21736
21034,21622
21639,21177
21875,21791
20238,20791
21855,21606
21118,20727
21231,21549
21522,20280
21707,20787
20095,20248
20708,20934
20024,20081
20293,20345
21190,21612
20653,21560
21991,21763
21075,20330
20171,21463
21720,21562
21789,20956
21557,21676
20629,20755
21269,21471
20861,20366
20217,21874
21577,20433
20852,21067
20812,20818
21261,20738
21760,21032
21206,21674
21287,20166
21283,20250
21285,21183
21650,20180
21277,20996
21702,20150
21811,21050
21511,21377
21926,21799
20381,20492
20526,20072
20480,20387
21321,21421
21861,20078
20677,20545
21837,20471
20083,21867
21029,20054
20757,21489
20101,20422
20520,20210
21272,20868
20677,21592
21353,21265
20971,20921
20566,21246
20620,20258
20957,21979
20450,20682
21588,20999
21685,20031
20433,20972
21267,21821
21870,21027
21314,20616
21578,20047
20381,21566
20788,20740
20889,20463
21631,20277
21008,21087
21552,21659
21766,20803
21098,20092
21957,21687
21690,20774
20258,20005
20047,21033
20793,21549
20760,21977
20792,21136
21590,20426
20816,20991
21390,20818
20822,20842
20200,20919
21102,20796
20111,21024
20105,21275
20998,21605
20766,20907
21037,20406
20779,21005
21952,21674
21632,20020
20125,20037
20804,21279
20075,20204
21432,21121
20381,21994
21874,20655
21101,20904
21385,20579
20045,20195
20182,21414
21429,20920
21530,21034
20409,21605
20471,20279
21847,20520
20805,21373
21712,21065
21728,20473
20600,21362
21880,21974
20689,21922
20292,21765
20779,20243
20975,20362
20843,21439
20365,20433
21013,21305
21307,21788
20876,21782
21418,21326
20965,21546
21978,20002
20724,21028
20021,21298
20361,21599
21159,20349
21866,20213
21160,20619
20036,20194
20646,20516
20787,20008
21582,21388
21800,20958
21488,21401
20631,21601
21412,20966
20815,20254
21112,21415
20396,20204
20105,20723
20327,21633
20564,20071
20017,21856
21732,21786
20296,21587
21427,20414
21573,21354
20944,20558
20949,20457
21474,21694
21839,20273
20135,21540
21689,21822
21626,20014
21224,20948
21008,20493
20513,21667
21318,21235
20294,20021
21815,20223
21537,20041
20813,20973
20065,20911
21206,20078
20376,21146
21436,20350
21376,20729
21512,21629
20420,20994
20483,21121
20910,21589
21155,21503
20460,21013
20281,21884
21149,20500
20201,20091
21666,21163
21727,20877
21930,20408
20211,21392
20705,20613
20703,21600
21628,21600
21247,21011
20957,20896
21369,21629
20385,20288
21592,21566
21035,21089
21885,20946
21894,21991
21504,20605
20298,21436
21491,21001
20223,21105
20012,20272
20527,21217
20272,20910
21061,20600
20943,21769
21248,21001
20822,21297
21632,20929
21457,21833
21725,20047
21742,20273
21099,20513
20256,21169
21805,21376
21967,20878
20738,20025
20242,20917
21356,21688
20684,20724
21392,21656
20049,20350
20075,20265
21141,21202
21301,20049
21993,20957
20371,21608
21092,21615
20811,20766
21084,21567
20322,20090
20595,20697
21495,21790
20142,21244
20114,21233
21124,20102
21631,20274
20352,20482
20508,21850
20130,21285
21590,21729
21694,20384
21268,21747
21689,20983
20267,21905
21033,21461
21396,20380
21949,20205
20470,21540
21938,20777
20594,20552
20404,21016
20185,21723
20798,20205
20649,21589
21177,21314
21924,21550
21662,21151
21188,20646
21969,20167
20422,21266
21850,20133
21732,21121
21619,21225
21740,20718
21561,21152
20341,21678
20599,20315
20285,21992
21739,20503
20490,21108
20938,20228
20454,21152
20738,21861
20577,20767
20403,21845
21665,21551
21757,20980
20826,21862
20116,21118
20866,21629
20348,20890
21834,20055
20734,20522
20554,21504
21517,21650
20006,21682
20877,20731
20907,20711
21168,20941
21726,20809
21367,20098
20690,20645
20453,20823
20859,21611
21688,21442
21956,21034
21267,21640
21471,20647
21066,20975
20700,20129
20841,21205
20948,20269
20801,21968
20514,21560
20826,20372
21988,21653
20155,20810
20796,21934
20764,20618
20982,20662
21179,21773
21628,20031
21465,20757
20057,21406
21093,20897
21304,20381
20507,21690
20407,20073
21043,20386
20538,20307
20981,20425
21970,21861
20947,21361
21439,21220
20444,20134
20091,21002
20507,21077
21101,21981
20968,21283
20323,21237
20183,21239
20121,20175
21649,20575
20354,21467
21641,20214
20218,21430
21291,21939
20112,20756
21802,20624
21384,21603
21738,20216
20933,20380
20055,21863
20176,21047
20677,20420
20367,20784
20686,21340
20842,21996
21811,20765
21332,21921
21633,20491
20509,21885
21047,21202
21965,21295
21451,20212
21679,20109
21513,20411
20889,21453
20120,20415
20124,20182
20724,20316
21944,21287
20261,20227
20895,20842
20321,21863
21592,21601
21275,20805
20782,20742
20313,20844
21387,21109
21897,20586
21370,20665
21875,20012
20628,21892
21411,21184
20327,20177
21700,21960
21291,20040
20637,20523
20686,21768
21409,21548
20428,21198
21905,20134
21669,20305
21696,20668
21371,20075
21278,21379
20931,20914
21936,20867
20475,20846
20119,20491
21680,21175
21578,21133
20292,20430
20450,21045
20829,21868
21653,20428
20081,20238
20052,20880
21034,21934
21504,20344
20299,20780
20668,21736
20674,20723
20592,20699
20850,20212
20579,21384
20937,21805
20225,21711
21921,21926
21606,20931
21454,20378
21282,20036
20180,21082
21427,21678
20198,21329
20951,20889
20478,21814
21786,20456
20130,20716
20333,21913
20670,21992
20223,20780
21138,20558
21846,20745
20348,21458
20350,21573
21105,20693
21061,21338
20501,20164
20889,20218
21908,21274
20476,20809
21036,21462
20053,21663
21816,20278
21257,21435
21459,21689
21958,20842
21268,21068
20289,20739
20395,20955
20950,21770
20411,20767
20919,21504
21044,20778
21671,21108
21481,21262
21156,20974
21672,20491
20267,20727
21557,20402
21331,21677
20238,20877
20363,20300
21368,20235
20226,20459
21377,21901
20251,20179
21890,20556
21712,20718
20370,20755
20435,20739
21149,20521
20501,20302
20203,20604
20969,21028
20123,21809
21938,21858
21633,20930
21159,21519
21409,20041
21997,21544
20669,20153
20323,20112
21787,21871
21475,20098
20015,20976
20005,20949
21867,20680
21282,21325
21455,20711
21933,20794
20191,20317
20405,21371
21189,20205
20230,21231
21047,21795
20930,20098
21422,20142
20076,20412
20845,21179
20219,21741
20562,20383
20334,21956
20589,20295
21544,21245
20600,20994
20760,21920
20234,20636
20610,20880
21455,21216
20503,20486
21686,21213
20839,20936
21598,20841
21148,20857
21043,21692
20123,21895
21828,20535
21585,20115
20526,21752
21292,21089
21795,21487
21015,20278
21445,20822
21614,20020
20895,20426
20644,21157
20841,21475
21823,20775
22000,21258
21986,20536
20907,20635
20288,21183
20876,20080
21966,20007
21648,20218
20250,21460
21854,20837
20250,20732
21004,21392
21752,20111
21518,21063
20798,21752
20677,20178
21404,21505
21043,20012
20594,20430
20181,21231
21139,20820
20361,20124
21132,20498
21453,21347
21482,21216
21636,21519
21621,20326
21599,20358
20277,21500
21822,21092
21471,21886
21031,21240
21388,20974
20924,21362
21369,21632
21460,20563
20997,21661
20165,20840
20173,21343
21378,21553
21532,20333
21474,20383
20081,20670
21867,21430
20481,20515
20990,20947
21246,20917
20510,21926
20083,20166
21483,21012
20401,21400
20006,21413
20783,20011
21406,20942
21988,21578
21700,20189
21094,21570
20665,20508
21197,21732
20505,21523
21340,21761
21313,21038
21414,21820
20080,21175
21705,21730
21320,21474
20626,21075
21047,21490
20826,21884
21886,20437
21929,20994
20945,21972
20132,21326
20275,20477
21282,21864
21275,20808
20382,21583
21209,20566
20094,20982
20348,21592
20447,20086
21875,20992
21988,21640
20390,20086
20410,20702
20641,21324
20739,20978
20786,21995
21285,21272
20556,20606
20084,20996
21033,20490
20965,21160
21262,21117
20763,20062
20849,20177
21101,21074
21005,21742
20628,20383
21394,21251
21593,21941
20785,20858
20989,21242
21224,21392
21837,21101
21063,21329
20461,21599
21617,20676
21399,21326
21492,20190
20947,20297
20116,21457
21815,20276
21824,20961
21513,21887
21993,20987
21790,20095
21563,20153
20226,21539
20827,21709
20274,20775
20625,20946
20208,21756
21829,20883
21354,20594
20930,21900
21751,21786
20585,21194
20628,21247
21373,21838
20803,20356
21292,21819
20053,21437
21375,21302
20892,20735
20389,21128
20770,21545
21940,21705
21054,21984
20870,21798
21962,20212
20767,20481
21750,21167
20686,21603
21307,21390
20932,20493
20824,20520
20222,21909
21575,20633
21763,20425
20606,21878
21440,20189
21354,21547
21908,21411
21052,21371
21910,20779
20414,20282
21205,21327
21261,21905
20561,21693
20869,20460
21888,20405
20970,20894
20721,21699
20963,20508
21685,20709
20537,21427
20154,21040
20704,20640
21614,21583
21548,20070
20316,20527
20770,21119
21303,21918
20734,21744
20794,20939
21351,21857
20562,21731
20390,21922
21565,21793
21627,20117
21216,21450
21858,20207
20083,21514
20438,21066
21998,20360
21895,21734
